PREDICATION_ID,SENTENCE_ID,PMID,PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,SUBJECT_NOVELTY,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,OBJECT_NOVELTY
584,1730,20241545,USES,C0087111,Therapeutic procedure,topp,0,C0030842,Penicillins,antb,1
585,1733,4294853,ASSOCIATED_WITH,C0013832,Electrolytes,inch,1,C0018802,Congestive heart failure,dsyn,1
587,1697,13930398,LOCATION_OF,C1521714,Uterus - Cervix (MMHCC),tisu,1,C0027651,Neoplasm,neop,1
588,1654,16691893,PART_OF,C1184740,Tubercle,bpoc,1,C1278891,Entire iris,bpoc,1
589,1652,13372919,TREATS,C0450442,Agent,chvf,1,C0277785,Functional disorder,patf,1
590,1718,13974566,LOCATION_OF,C0728985,Cervical spine,bpoc,1,C0221198,Lesion,fndg,1
591,1719,5585336,TREATS,C0027996,Nicotinic Acid,phsu,1,C0034693,Rattus norvegicus,mamm,1
592,1637,11712290,LOCATION_OF,C0036225,Sarcomeres,celc,1,C0233494,Tension,mobd,1
593,1690,14327667,PART_OF,C0035946,Rumen,bpoc,1,C0007452,Cattle,mamm,1
594,1641,12305492,TREATS,C0018061,Gonadotropins,phsu,1,C0043210,Woman,popg,1
595,1697,13930398,PART_OF,C1521714,Uterus - Cervix (MMHCC),tisu,1,C0026809,Mus,mamm,1
596,1659,14771467,ISA,C0020045,Musca domestica,invt,1,C0012578,Diptera,invt,1
597,1784,5776118,DIAGNOSES,C0596473,Early Diagnosis,diap,1,C0038505,Sturge-Weber Syndrome,cgab,1
598,1782,13867938,PROCESS_OF,C0006826,Malignant Neoplasms,neop,0,C0026809,Mus,mamm,1
599,1733,4294853,ASSOCIATED_WITH,C0043047,Water,inch,1,C0018802,Congestive heart failure,dsyn,1
600,1751,4966828,PART_OF,C0599104,mucopeptide,aapp,1,C0007623,Cell Wall,celc,1
601,1799,14934107,LOCATION_OF,C0024109,Lung,bpoc,1,C0002438,Amebiasis,dsyn,1
602,1814,14457943,PART_OF,C0027651,Neoplasm,neop,1,C0006655,Bone structure of calcaneum,bpoc,1
603,1807,13070183,ISA,C0010980,Dapsone,orch,1,C0038761,Sulfones,orch,1
604,1827,14770461,PART_OF,C0018915,Hemangioendothelioma,neop,1,C0023884,Liver,bpoc,1
605,1400,12279177,CAUSES,C0025732,Methylcholanthrene,hops,1,C0006142,Malignant neoplasm of breast,neop,1
606,1816,14055642,TREATS,C0003392,Antineoplastic Agents,phsu,1,C0029925,Ovarian Carcinoma,neop,1
607,1845,15394674,DIAGNOSES,C0005560,Needle biopsy procedure,diap,1,C0024121,Lung Neoplasms,neop,1
608,1700,5914353,LOCATION_OF,C0015392,Eye,bpoc,1,C0221198,Lesion,fndg,1
609,1751,4966828,INTERACTS_WITH,C0243071,Analog,chvs,1,C0599104,mucopeptide,aapp,1
610,1836,13209188,LOCATION_OF,C0004454,Axilla,blor,1,C0039259,Tail,bpoc,1
611,1829,12305556,AFFECTS,C0175795,Oral medication,topp,1,C0015895,Fertility,orgf,1
612,1803,20285372,TREATS,C0039957,Thiouracil,phsu,1,C0020550,Hyperthyroidism,dsyn,1
613,1400,12279177,TREATS,C0039601,Testosterone,horm,1,C0006142,Malignant neoplasm of breast,neop,1
614,1851,13738573,PROCESS_OF,C0006434,Burn injury,inpo,1,C0030705,Patients,humn,0
615,1790,13100915,LOCATION_OF,C0005953,Bone Marrow,bpoc,1,C0002874,Aplastic Anemia,dsyn,1
616,1838,16691659,LOCATION_OF,C0038925,Surgical Flaps,bpoc,1,C0038969,Surgical sutures,medd,1
617,1831,13219295,TREATS,C0036075,salicylate,phsu,1,C0034693,Rattus norvegicus,mamm,1
618,1836,13209188,PART_OF,C0039259,Tail,bpoc,1,C0006141,Breast,bpoc,1
619,1774,13347212,TREATS,C0033972,"Psychotherapy, Multiple",topp,1,C0011608,Dermatitis Herpetiformis,dsyn,1
620,1837,13384320,PROCESS_OF,C0014544,Epilepsy,dsyn,1,C0030705,Patients,humn,0
621,1851,13738573,PART_OF,C0018563,Hand,bpoc,1,C0030705,Patients,humn,0
622,1744,12279175,PROCESS_OF,C0001422,Adenofibroma,neop,1,C0034693,Rattus norvegicus,mamm,1
623,1400,12279177,TREATS,C0014912,Estradiol,horm,1,C0032019,Pituitary Neoplasms,neop,1
624,1757,13638658,PART_OF,C1514389,Pregnant Uterus,bpoc,1,C0020114,Human,humn,1
625,1704,5659348,PART_OF,C0030016,Oxidoreductase,aapp,1,C0021289,"Infant, Newborn",humn,1
626,1778,5933801,ASSOCIATED_WITH,C0011065,Cessation of life,orgf,1,C0031154,Peritonitis,dsyn,1
627,1400,12279177,TREATS,C0014912,Estradiol,horm,1,C0032019,Pituitary Neoplasms,neop,1
628,1826,5748939,STIMULATES,C0019878,homocysteine,aapp,1,C0015525,Factor XII,gngm,1
629,1837,13384320,PROCESS_OF,C0027066,Myoclonus,sosy,1,C0030705,Patients,humn,0
630,1821,13155043,LOCATION_OF,C0024109,Lung,bpoc,1,C0012634,Disease,dsyn,0
631,1704,5659348,PART_OF,C0030016,Oxidoreductase,aapp,1,C0034693,Rattus norvegicus,mamm,1
632,1757,13638658,LOCATION_OF,C1514389,Pregnant Uterus,bpoc,1,C0007343,Castor Oil,lipd,1
633,1744,12279175,AFFECTS,C0036884,Gonadal Steroid Hormones,horm,1,C0018270,Growth,orgf,1
634,1800,13464043,TREATS,C0547070,Ablation,topp,1,C0027627,Neoplasm Metastasis,neop,1
635,1862,5877993,COEXISTS_WITH,C0012634,Disease,dsyn,0,C0027531,Neck Injuries,inpo,1
636,1809,5955076,AFFECTS,C0038419,Streptolysins,bacs,1,C0003873,Rheumatoid Arthritis,dsyn,1
637,1794,13605278,LOCATION_OF,C0596155,Basal Cell,cell,1,C0027960,Nevus,neop,1
638,1800,13464043,PART_OF,C0027627,Neoplasm Metastasis,neop,1,C0006141,Breast,bpoc,1
639,1907,14812427,LOCATION_OF,C0222603,Female breast,bpoc,1,C0080142,Self-Examination,diap,1
640,1817,14386684,LOCATION_OF,C0025037,Meckel's Diverticulum,cgab,1,C0333291,Bleeding ulcer,dsyn,1
641,1863,5839809,TREATS,C0035273,Resuscitation,topp,1,C0008059,Child,aggp,1
642,1817,14386684,PROCESS_OF,C0025037,Meckel's Diverticulum,dsyn,1,C0021270,Infant,humn,1
643,1892,5776119,ASSOCIATED_WITH,C0033452,Properdin,aapp,1,C0011847,Diabetes,dsyn,1
644,1863,5839809,TREATS,C0035273,Resuscitation,topp,1,C0021270,Infant,aggp,1
645,1894,13930399,PART_OF,C0596263,Carcinogenesis,neop,1,C0007874,Cervix Uteri,bpoc,1
646,1842,5729815,PART_OF,C0022917,Lactate Dehydrogenase,aapp,1,C0014792,Erythrocytes,cell,1
647,1840,4291298,LOCATION_OF,C0006104,Brain,bpoc,1,C0001617,Adrenal Cortex Hormones,strd,1
648,1894,13930399,PART_OF,C0007874,Cervix Uteri,bpoc,1,C0026809,Mus,mamm,1
649,1842,5729815,ASSOCIATED_WITH,C0022917,Lactate Dehydrogenase,aapp,1,C0002871,Anemia,dsyn,1
651,1830,14772460,COEXISTS_WITH,C0027960,Nevus,neop,1,C0154653,Chronic meningitis,dsyn,1
652,1894,13930399,ASSOCIATED_WITH,C0019932,Hormones,horm,1,C0596263,Carcinogenesis,neop,1
653,1929,14420417,PROCESS_OF,C0006906,Capillary Permeability,ortf,1,C0008059,Child,humn,1
654,1970,14268263,PART_OF,C0030518,Parathyroid gland,bpoc,1,C0023916,Lizards,rept,1
655,1915,14877296,TREATS,C0454060,"Superficial teletherapy procedure, Grenz type",topp,1,C0235347,Black hairy tongue,dsyn,1
656,1874,5585337,LOCATION_OF,C0227021,Enamel prisms,bpoc,1,C0009653,"Condoms, Male",medd,1
657,1883,14327668,LOCATION_OF,C0026131,Milk,bdsu,1,C0021968,Iodine,bacs,1
658,1929,14420417,PROCESS_OF,C0859036,Glomerulonephritis diffuse,dsyn,1,C0008059,Child,humn,1
659,1957,5914355,LOCATION_OF,C1278891,Entire iris,bpoc,1,C0023794,Lipoidosis,dsyn,1
660,1885,13372920,ISA,C1533685,Injection procedure,topp,1,C0087111,Therapeutic procedure,topp,0
661,1969,20285399,PART_OF,C0006826,Malignant Neoplasms,neop,0,C0006141,Breast,bpoc,1
662,1935,12332438,METHOD_OF,C0279025,Endocrine therapy,topp,1,C0025335,Menstrual Regulation,topp,1
663,1957,5914355,PROCESS_OF,C0023794,Lipoidosis,dsyn,1,C0034493,Oryctolagus cuniculus,mamm,1
664,1776,13670517,CAUSES,C0033807,Pseudomonadaceae,bact,1,C0036690,Septicemia,dsyn,1
665,1891,13189573,ASSOCIATED_WITH,C0017007,Gamma globulin,aapp,1,C0032371,Poliomyelitis,dsyn,1
666,1883,14327668,LOCATION_OF,C0035946,Rumen,bpoc,1,C0021968,Iodine,bacs,1
667,1990,13297274,compared_with,C0020700,"Hysterectomy, Vaginal",topp,1,C0404077,Abdominal hysterectomy,topp,1
668,1885,13372920,TREATS,C1533685,Injection procedure,topp,1,C0019270,Hernia,anab,1
669,1997,5971456,LOCATION_OF,C0037922,Spinal Canal,bsoj,1,C0027651,Neoplasm,neop,1
670,1922,13026602,PART_OF,C0003842,Arteries,bpoc,1,C0006104,Brain,bpoc,1
671,1957,5914355,DISRUPTS,C0024467,Magnesium,bacs,1,C0023794,Lipoidosis,dsyn,1
672,1776,13670517,PROCESS_OF,C0012634,Disease,dsyn,0,C0016163,Fishes,fish,1
673,1952,5748939,STIMULATES,C0019878,homocysteine,aapp,1,C0015525,Factor XII,gngm,1
674,1928,16691660,PART_OF,C0282607,Neoplasms in Vascular Tissue,neop,1,C1278891,Entire iris,bpoc,1
675,1922,13026602,PART_OF,C0003842,Arteries,bpoc,1,C0037925,Spinal Cord,bpoc,1
676,1962,13347214,TREATS,C0028222,Nivaquine,phsu,1,C0011608,Dermatitis Herpetiformis,dsyn,1
677,1917,14770462,PROCESS_OF,C0008925,Cleft Palate,dsyn,1,C0030705,Patients,humn,0
678,1982,13638660,ISA,C0025029,Mecamylamine,orch,1,C0087111,Therapeutic procedure,topp,0
679,1980,14386685,LOCATION_OF,C0025474,Mesentery,blor,1,C0010709,Cyst,anab,1
680,1922,13026602,LOCATION_OF,C0003842,Arteries,bpoc,1,C0039082,Syndrome,dsyn,0
681,1991,18856427,PART_OF,C0024296,Lymphoid Tissue,tisu,1,C0020114,Human,humn,1
682,2000,14772461,TREATS,C0033218,Procaine,orch,1,C0018790,Heart Arrest,patf,1
683,1941,12264095,ADMINISTERED_TO,C0720298,Estrogenic,horm,1,C0001792,Elderly,humn,1
684,1857,12312852,TREATS,C0014939,Estrogens,horm,1,C0027651,Neoplasm,neop,1
685,1949,12338137,PROCESS_OF,C0346156,Benign neoplasm of breast,neop,1,C0034693,Rattus norvegicus,mamm,1
686,2006,5233232,PART_OF,C0015392,Eye,bpoc,1,C0031831,Physicians,humn,1
687,1995,13737762,USES,C0087111,Therapeutic procedure,topp,0,C0018242,Griseofulvin,antb,1
688,1982,13638660,USES,C0087111,Therapeutic procedure,topp,0,C0025029,Mecamylamine,phsu,1
689,1983,13502783,PROCESS_OF,C0007125,"Carcinoma, Ehrlich Tumor",neop,1,C0026809,Mus,mamm,1
690,1911,14087177,PRECEDES,C0038902,Gynecologic Surgical Procedures,topp,1,C0524865,Reconstructive Surgical Procedures,topp,1
691,1941,12264095,PART_OF,C0014609,Epithelium,tisu,1,C0042232,Vagina,bpoc,1
692,1937,11526827,LOCATION_OF,C0175996,Protoplasm,celc,1,C1185625,Compartments,bsoj,1
693,1968,13605279,CAUSES,C0322496,Caterpillar,invt,1,C0011603,Dermatitis,dsyn,1
694,1857,12312852,PROCESS_OF,C0027651,Neoplasm,neop,1,C0026809,Mus,mamm,1
695,1931,13219296,LOCATION_OF,C0037949,Vertebral column,bpoc,1,C0000768,Congenital Abnormality,cgab,1
696,2016,16691896,PART_OF,C1516384,Central Artery,bpoc,1,C0035298,Retina,bpoc,1
697,1960,4968961,PROCESS_OF,C0042401,Vasodilation,phsf,1,C0006104,Brain,bpoc,1
698,1991,18856427,PART_OF,C1333198,Cytoplasmic Protein,aapp,1,C0024296,Lymphoid Tissue,tisu,1
699,2015,5323600,LOCATION_OF,C0229671,Serum,bdsu,1,C0023823,Low-Density Lipoproteins,aapp,1
700,1985,5839810,TREATS,C0184661,Procedures,hlca,1,C0026266,Mitral Valve Insufficiency,dsyn,1
701,1993,5729816,PROCESS_OF,C0000849,Absenteeism,inbe,1,C1527116,Workers,humn,1
702,1931,13219296,LOCATION_OF,C0037949,Vertebral column,bpoc,1,C0265883,Double aortic arch,cgab,1
703,2040,14268264,PART_OF,C0014609,Epithelium,tisu,1,C0014533,Epididymis,bpoc,1
704,1901,5988843,AFFECTS,C0948575,Diuretic therapy,topp,1,C0001117,Acid-Base Equilibrium,ortf,1
705,1959,15394676,LOCATION_OF,C1279075,Entire humerus,bpoc,1,C0027530,Neck,blor,1
706,1857,12312852,TREATS,C0014939,Estrogens,horm,1,C0026809,Mus,mamm,1
707,1951,13384321,USES,C0087111,Therapeutic procedure,topp,0,C0008286,Chlorpromazine,phsu,1
708,2061,13372921,PART_OF,C0007095,Carcinoid Tumor,neop,1,C0034896,Rectum,bpoc,1
709,2019,14055645,LOCATION_OF,C1279038,Entire diaphragm,bpoc,1,C0267195,Chronic gastric volvulus,dsyn,1
710,1927,13100916,COEXISTS_WITH,C0035435,Rheumatism,dsyn,1,C0006826,Malignant Neoplasms,neop,0
711,1942,13685041,TREATS,C0441587,Clinical act of insertion,hlca,1,C0008059,Child,humn,1
712,2047,13680863,ISA,C0543467,Operative Surgical Procedures,topp,1,C0087111,Therapeutic procedure,topp,0
713,2040,14268264,PART_OF,C0014609,Epithelium,tisu,1,C0012984,Canis familiaris,mamm,1
714,2022,4965133,INTERACTS_WITH,C0178627,Ethylenediamine tetra-acetate,irda,1,C0033684,Proteins,aapp,1
715,1994,13997718,PART_OF,C1516384,Central Artery,bpoc,1,C0035298,Retina,bpoc,1
716,2079,20285401,PART_OF,C0007097,Carcinoma,neop,1,C0038351,Stomach,bpoc,1
717,1959,15394676,LOCATION_OF,C0027530,Neck,blor,1,C0016658,Fracture,inpo,1
718,2045,14457945,PART_OF,C0018920,"Hemangioma, Cavernous",neop,1,C0225317,soft tissue,tisu,1
719,2047,13680863,LOCATION_OF,C0037004,Shoulder,bpoc,1,C0012691,Dislocations,inpo,1
720,1822,13551193,PROCESS_OF,C0232478,Ingestion,biof,1,C0030705,Patients,humn,0
721,2030,5601124,COEXISTS_WITH,C0022346,Icterus,patf,1,C0012634,Disease,dsyn,0
722,2027,5187616,TREATS,C0013227,Pharmaceutical Preparations,phsu,0,C0022658,Kidney Diseases,dsyn,1
723,1992,14812429,PART_OF,C0001418,Adenocarcinoma,neop,1,C0006141,Breast,bpoc,1
724,2003,13467022,PART_OF,C0227391,Sigmoid colon,bpoc,1,C0005682,Bladder,bpoc,1
725,2099,13155045,LOCATION_OF,C0024204,lymph nodes,bpoc,1,C0041296,Tuberculosis,dsyn,1
726,2028,4179108,PROCESS_OF,C0025260,Memory,menp,1,C0026809,Mus,mamm,1
727,1959,15394676,LOCATION_OF,C0027530,Neck,blor,1,C0221198,Lesion,fndg,1
728,1994,13997718,LOCATION_OF,C1516384,Central Artery,bpoc,1,C0022116,Ischemia,dsyn,1
729,2102,14772462,USES,C0087111,Therapeutic procedure,topp,0,C0145330,Tetraethylammonium Chloride,phsu,1
730,2027,5187616,TREATS,C0035064,Renal Agents,phsu,1,C0022658,Kidney Diseases,dsyn,1
731,2119,14782746,CAUSES,C0010137,Cortisone,horm,1,C0854110,Insulin resistant diabetes,dsyn,1
732,2033,13738581,INTERACTS_WITH,C0074568,sinomenine,orch,1,C0030350,Papaverine,orch,1
733,2103,5776121,TREATS,C0037995,Splenectomy,topp,1,C0018939,Hematological Disease,dsyn,1
734,2101,13974576,LOCATION_OF,C0029939,Ovary,bpoc,1,C0010709,Cyst,anab,1
735,2103,5776121,PROCESS_OF,C0018939,Hematological Disease,dsyn,1,C0008059,Child,humn,1
736,2116,14439979,PART_OF,C0007097,Carcinoma,neop,1,C0009368,Colon,bpoc,1
737,2107,12338106,LOCATION_OF,C0042149,Uterus,bpoc,1,C0720298,Estrogenic,orch,1
738,2121,13605280,ASSOCIATED_WITH,C0443640,Specific antibody,aapp,1,C0019348,Herpes Simplex Infections,dsyn,1
739,2143,14880793,LOCATION_OF,C0225565,Structure of ventricle of larynx,bsoj,1,C0010709,Cyst,anab,1
740,2107,12338106,PART_OF,C0042149,Uterus,bpoc,1,C0025914,House mice,mamm,1
741,2124,14087178,LOCATION_OF,C1280344,Entire vas deferens,bpoc,1,C0447577,Ureteric orifice,bsoj,1
742,2189,14268266,LOCATION_OF,C0042149,Uterus,bpoc,1,C0232939,Primary physiologic amenorrhea,dsyn,1
743,2195,14772463,PRECEDES,C0149781,Spontaneous pneumothorax NOS,dsyn,1,C0011071,"Death, Sudden",patf,1
744,2167,13372922,CAUSES,C0025424,Mercury,elii,1,C0034884,Rectal Fistula,anab,1
745,2136,13219297,LOCATION_OF,C0016976,Gallbladder,bpoc,1,C0267892,Aschoff-Rokitansky sinuses,dsyn,1
746,1956,12279177,PROCESS_OF,C1458155,Mammary Neoplasms,neop,1,C0003062,Animals,anim,0
747,2136,13219297,LOCATION_OF,C0016976,Gallbladder,bpoc,1,C0012813,Diverticulitis,dsyn,0
748,2086,5748939,PROCESS_OF,C0019880,Homocystinuria,dsyn,1,C0030705,Patients,humn,0
749,1956,12279177,ADMINISTERED_TO,C0014912,Estradiol,horm,1,C0003062,Animals,anim,0
750,2086,5748939,PROCESS_OF,C0040053,Thrombosis,patf,1,C0030705,Patients,humn,0
751,2146,5327093,AFFECTS,C0037995,Splenectomy,topp,1,C0020964,Immunity,phsf,1
752,2187,5245632,TREATS,C0031705,Phosphorus,phsu,1,C0032463,Polycythemia Vera,neop,1
753,1956,12279177,CAUSES,C0025732,Methylcholanthrene,hops,1,C1458155,Mammary Neoplasms,neop,1
754,2133,13347216,LOCATION_OF,C0024204,lymph nodes,bpoc,1,C0333311,Sequestrum,anab,1
755,2083,14251374,PROCESS_OF,C0870921,Motor Performance,orgf,1,C0021270,Infant,humn,1
756,2214,5867996,ASSOCIATED_WITH,C0015667,"Fat Emulsions, Intravenous",lipd,1,C0043065,Water-Electrolyte Imbalance,patf,1
757,1956,12279177,PROCESS_OF,C0032019,Pituitary Neoplasms,neop,1,C0003062,Animals,anim,0
758,2185,14812430,PART_OF,C0003964,Peritoneal Fluid,bpoc,1,C0025914,House mice,mamm,1
759,2133,13347216,PROCESS_OF,C0948192,Primary infection NOS,dsyn,1,C0001675,Adult,humn,1
760,2187,5245632,PROCESS_OF,C0032463,Polycythemia Vera,neop,1,C0030705,Patients,humn,0
761,2163,13189576,LOCATION_OF,C0036563,Seeds,plnt,1,C0007158,Cardiac Glycosides,carb,1
762,2241,13670520,PART_OF,C0301838,Soluble antigen,imft,1,C0034497,Rabies virus,virs,1
763,2153,14055646,LOCATION_OF,C1184808,Plexus,bpoc,1,C0278134,Lack of sensation,sosy,1
764,2187,5245632,TREATS,C0031705,Phosphorus,phsu,1,C0030705,Patients,podg,0
765,2177,5877996,TREATS,C0001617,Adrenal Cortex Hormones,horm,1,C0019357,"Keratitis, Herpetic",dsyn,1
766,2194,12336800,TREATS,C0392535,"Abortion, Induced",topp,1,C0555047,Married,fndg,1
767,2163,13189576,LOCATION_OF,C0036563,Seeds,plnt,1,C0304518,Aglycone,orch,1
768,1956,12279177,ADMINISTERED_TO,C0014912,Estradiol,horm,1,C0003062,Animals,anim,0
769,2223,5955079,PROCESS_OF,C0003873,Rheumatoid Arthritis,dsyn,1,C0030705,Patients,humn,0
770,2153,14055646,LOCATION_OF,C1140618,Upper Extremity,bpoc,1,C0278134,Lack of sensation,sosy,1
771,2194,12336800,PROCESS_OF,C0555047,Married,fndg,1,C0043210,Woman,humn,1
772,2177,5877996,ISA,C0001617,Adrenal Cortex Hormones,horm,1,C0087111,Therapeutic procedure,topp,0
773,2221,13974577,DIAGNOSES,C0203039,Hysterogram,diap,1,C0032987,"Pregnancy, Ectopic",dsyn,1
774,2187,5245632,LOCATION_OF,C0030705,Patients,humn,0,C0005832,Blood Proteins,aapp,1
775,1956,12279177,ADMINISTERED_TO,C0025732,Methylcholanthrene,hops,1,C0003062,Animals,anim,0
776,2257,13464048,TREATS,C0015506,Factor VIII,phsu,1,C0019069,Hemophilia A,dsyn,1
777,2096,14386686,LOCATION_OF,C0031066,Anogenital region,blor,1,C0175677,Injury,inpo,1
778,2194,12336800,TREATS,C0392535,"Abortion, Induced",topp,1,C0043210,Woman,popg,1
779,2177,5877996,USES,C0087111,Therapeutic procedure,topp,0,C0001617,Adrenal Cortex Hormones,phsu,1
780,2096,14386686,TREATS,C0193200,Repair of anus NOS,topp,1,C0175677,Injury,inpo,1
781,2257,13464048,PROCESS_OF,C0019069,Hemophilia A,dsyn,1,C0030705,Patients,humn,0
782,2268,13372923,LOCATION_OF,C0009368,Colon,bpoc,1,C0012634,Disease,dsyn,0
783,2089,5876103,PROCESS_OF,C0234222,Baresthesia,ortf,1,C0034493,Oryctolagus cuniculus,mamm,1
784,2177,5877996,TREATS,C0087111,Therapeutic procedure,topp,0,C0019357,"Keratitis, Herpetic",dsyn,1
785,2237,5914357,PROCESS_OF,C0392673,Adaptation,biof,1,C0034693,Rattus norvegicus,mamm,1
786,2226,14439982,PART_OF,C0027651,Neoplasm,neop,1,C0242726,Plant Roots,plnt,1
787,2268,13372923,LOCATION_OF,C0034896,Rectum,bpoc,1,C0012634,Disease,dsyn,0
788,2229,13100918,ISA,C0025646,Methionine,aapp,1,C0087111,Therapeutic procedure,topp,0
789,2257,13464048,TREATS,C0015506,Factor VIII,phsu,1,C0030705,Patients,podg,0
790,2096,14386686,PROCESS_OF,C0175677,Injury,inpo,1,C0870221,Boys,humn,1
791,2229,13100918,USES,C0087111,Therapeutic procedure,topp,0,C0025646,Methionine,aapp,1
792,2171,4966828,PART_OF,C0599104,mucopeptide,aapp,1,C0007623,Cell Wall,celc,1
793,2296,14251375,PROCESS_OF,C0814024,skin conductance,ortf,1,C0021289,"Infant, Newborn",humn,1
794,2290,5933804,LOCATION_OF,C0025066,Mediastinum,blor,1,C0010626,Embryonic cyst,cgab,1
795,2229,13100918,TREATS,C0025646,Methionine,aapp,1,C0003873,Rheumatoid Arthritis,dsyn,1
796,2265,6029551,LOCATION_OF,C0817096,Chest,blor,1,C0028797,Occupational Diseases,dsyn,1
797,2301,13297278,CAUSES,C0005806,Blood Group Incompatibility,dsyn,1,C1263988,Hemolytic disorder,dsyn,1
798,2314,12983077,PART_OF,C0458459,Dorsal column,bpoc,1,C0012984,Canis familiaris,mamm,1
799,2168,14327670,PART_OF,C0034595,Radioisotopes,elii,1,C0175925,Dairy cattle,mamm,1
800,2203,14420425,ISA,C0000677,"9,10-Dimethyl-1,2-benzanthracene",hops,1,C0005032,Benzanthracenes,hops,1
801,2184,5707416,PART_OF,C0006104,Brain,bpoc,1,C0034693,Rattus norvegicus,mamm,1
802,2215,14216922,ISA,C0591817,Moditen,orch,1,C0016368,Fluphenazine,orch,1
803,2151,12312852,PROCESS_OF,C0042138,Uterine Neoplasms,neop,1,C0026809,Mus,mamm,1
804,2350,13997723,PROCESS_OF,C0042386,"Vasculitis, Hemorrhagic",dsyn,1,C0008059,Child,humn,1
805,2210,14934120,AFFECTS,C0014695,Vitamin D2,phsu,1,C0007097,Carcinoma,neop,1
806,2199,14847757,COEXISTS_WITH,C1510420,Cavitation,anab,1,C0333292,Perforated ulcer,acab,1
807,2260,14087179,PROCESS_OF,C0012634,Disease,dsyn,0,C0022566,Keratinization,ortf,1
808,2330,14185266,PROCESS_OF,C1291706,Psychogenic factor,fndg,1,C0008059,Child,humn,1
809,2252,5971457,ISA,C0751495,"Seizures, Focal",sosy,1,C0014544,Epilepsy,dsyn,1
810,2286,16691900,ASSOCIATED_WITH,C0025424,Mercury,elii,1,C0008526,Choroiditis,dsyn,1
811,2377,14806346,TREATS,C1517925,Local Therapy,topp,1,C0030100,Oxyuriasis,dsyn,1
812,2322,13155048,DIAGNOSES,C0006290,Bronchoscopy,diap,1,C0041327,"Tuberculosis, Pulmonary",dsyn,1
813,2203,14420425,ASSOCIATED_WITH,C0017973,Glycosaminoglycans,bacs,1,C0018188,Granuloma,patf,1
814,2270,14268267,TREATS,C0033306,Progestins,horm,1,C0235873,Pelvic inflammation,patf,1
815,2367,20285409,METHOD_OF,C0441509,Coagulation procedure,topp,1,C0728940,Excision,topp,1
816,2313,13670521,LOCATION_OF,C0026927,Atypical Mycobacteria,bact,1,C0001962,Ethanol,orch,1
817,2210,14934120,PART_OF,C0007097,Carcinoma,neop,1,C0026809,Mus,mamm,1
818,2269,12338142,PART_OF,C0014609,Epithelium,tisu,1,C0042149,Uterus,bpoc,1
819,2366,5914358,AFFECTS,C0032120,Plasma Proteins,aapp,1,C0302113,Fragility,comd,1
820,2251,13737765,PART_OF,C0005962,Bone Matrix,tisu,1,C0015811,Femur,bpoc,1
821,2302,13789602,LOCATION_OF,C0026447,Monkeys,mamm,1,C0028215,Nitrous Oxide,inch,1
822,2370,5839813,PART_OF,C0006826,Malignant Neoplasms,neop,0,C0009368,Colon,bpoc,1
823,2199,14847757,LOCATION_OF,C0028977,Omentum,bpoc,1,C1510420,Cavitation,anab,1
824,2360,13480921,USES,C0039593,Testing,resa,1,C0005971,Bone plates,medd,1
825,2374,13738588,TREATS,C0543467,Operative Surgical Procedures,topp,1,C0001675,Adult,aggp,1
826,2269,12338142,PROCESS_OF,C0025568,Metaplasia,comd,1,C0034693,Rattus norvegicus,mamm,1
827,2398,13605283,TREATS,C0087111,Therapeutic procedure,topp,0,C0023048,Larva Migrans,dsyn,1
828,2260,14087179,PROCESS_OF,C0012634,Disease,dsyn,0,C0030705,Patients,humn,0
829,2322,13155048,PROCESS_OF,C0041327,"Tuberculosis, Pulmonary",dsyn,1,C0008059,Child,humn,1
830,2368,13372924,PROCESS_OF,C0039082,Syndrome,dsyn,0,C0021270,Infant,humn,1
831,2260,14087179,PART_OF,C0005767,Blood,tisu,1,C0030705,Patients,humn,0
832,2216,13502785,ISA,C0024398,Macaca,mamm,1,C0026447,Monkeys,mamm,1
833,2384,13384325,USES,C0087111,Therapeutic procedure,topp,0,C0600062,Largactil,phsu,1
834,2351,12279177,PROCESS_OF,C0006142,Malignant neoplasm of breast,neop,1,C0034693,Rattus norvegicus,mamm,1
835,2347,5187619,PROCESS_OF,C0022658,Kidney Diseases,dsyn,1,C0008059,Child,humn,1
836,2389,13026607,CAUSES,C0017601,Glaucoma,dsyn,1,C0456909,Blind Vision,dsyn,1
837,2260,14087179,AFFECTS,C0042839,Vitamin A,orch,1,C0005767,Blood,tisu,1
838,2216,13502785,PART_OF,C0032005,Pituitary Gland,bpoc,1,C0024398,Macaca,mamm,1
839,2400,13100919,PROCESS_OF,C0028754,Obesity,dsyn,1,C0026591,Mothers,humn,1
840,2365,5876104,PROCESS_OF,C0009348,Collateral Circulation,phsf,1,C0006104,Brain,bpoc,1
841,2442,5339452,TREATS,C0700087,Tegretol,phsu,1,C0040997,Trigeminal Neuralgia,dsyn,1
842,2435,16691901,LOCATION_OF,C0029127,Optic Disk,bpoc,1,C0010709,Cyst,anab,1
843,2216,13502785,PART_OF,C0032005,Pituitary Gland,bpoc,1,C0026447,Monkeys,mamm,1
844,2336,5955080,PROCESS_OF,C0035436,Rheumatic Fever,dsyn,1,C0008059,Child,humn,1
